Version,1
Sampling cycle,1000us
Out count,1
Data count,3402
First index,256367

,OUT01
Display unit,0.0001mm
Upper limit,5.0000mm
Lower limit,-5.0000mm

Trigger count,OUT01(mm),
258666,-0.0579,GO
258667,-0.0932,GO
258668,-0.1178,GO
258669,-0.0845,GO
258670,-0.0643,GO
258671,-0.0602,GO
258672,-0.0678,GO
258673,-0.0827,GO
258674,-0.1024,GO
258675,-0.1152,GO
258676,-0.1446,GO
258677,-0.1580,GO
258678,-0.1528,GO
258679,-0.1344,GO
258680,-0.0788,GO
258681,-0.0169,GO
258682,0.0468,GO
258683,0.1073,GO
258684,0.1528,GO
258685,0.1782,GO
258686,0.1810,GO
258687,0.1667,GO
258688,0.1462,GO
258689,0.1249,GO
258690,0.1065,GO
258691,0.0878,GO
258692,0.0737,GO
258693,0.0061,GO
258694,-0.0420,GO
258695,-0.0727,GO
258696,-0.0980,GO
258697,-0.0655,GO
258698,-0.0509,GO
258699,-0.0543,GO
258700,-0.0686,GO
258701,-0.0899,GO
258702,-0.1091,GO
258703,-0.1436,GO
258704,-0.1608,GO
258705,-0.1572,GO
258706,-0.1390,GO
258707,-0.0873,GO
258708,-0.0328,GO
258709,0.0215,GO
258710,0.0737,GO
258711,0.1229,GO
258712,0.1600,GO
258713,0.1766,GO
258714,0.1751,GO
258715,0.1590,GO
258716,0.1347,GO
258717,0.1114,GO
258718,0.0891,GO
258719,0.0686,GO
258720,-0.0003,GO
258721,-0.0489,GO
258722,-0.0801,GO
258723,-0.1044,GO
258724,-0.0737,GO
258725,-0.0604,GO
258726,-0.0635,GO
258727,-0.0748,GO
258728,-0.0914,GO
258729,-0.1103,GO
258730,-0.1411,GO
258731,-0.1638,GO
258732,-0.1690,GO
258733,-0.1554,GO
258734,-0.1106,GO
258735,-0.0556,GO
258736,0.0003,GO
258737,0.0556,GO
258738,0.1078,GO
258739,0.1444,GO
258740,0.1620,GO
258741,0.1610,GO
258742,0.1439,GO
258743,0.1234,GO
258744,0.1050,GO
258745,0.0873,GO
258746,0.0709,GO
258747,0.0622,GO
258748,0.0072,GO
258749,-0.0338,GO
258750,-0.0602,GO
258751,-0.0865,GO
258752,-0.0632,GO
258753,-0.0550,GO
258754,-0.0627,GO
258755,-0.0796,GO
258756,-0.1016,GO
258757,-0.1300,GO
258758,-0.1523,GO
258759,-0.1554,GO
258760,-0.1364,GO
258761,-0.0911,GO
258762,-0.0312,GO
258763,0.0302,GO
258764,0.0860,GO
258765,0.1364,GO
258766,0.1697,GO
258767,0.1838,GO
258768,0.1833,GO
258769,0.1672,GO
258770,0.1472,GO
258771,0.1275,GO
258772,0.1075,GO
258773,0.0891,GO
258774,0.0148,GO
258775,-0.0402,GO
258776,-0.0773,GO
258777,-0.1034,GO
258778,-0.0678,GO
258779,-0.0489,GO
258780,-0.0476,GO
258781,-0.0591,GO
258782,-0.0768,GO
258783,-0.0963,GO
258784,-0.1285,GO
258785,-0.1510,GO
258786,-0.1549,GO
258787,-0.1403,GO
258788,-0.0940,GO
258789,-0.0389,GO
258790,0.0169,GO
258791,0.0724,GO
258792,0.1262,GO
258793,0.1695,GO
258794,0.1966,GO
258795,0.2012,GO
258796,0.1876,GO
258797,0.1649,GO
258798,0.1398,GO
258799,0.1183,GO
258800,0.0996,GO
258801,0.0289,GO
258802,-0.0228,GO
258803,-0.0594,GO
258804,-0.0855,GO
258805,-0.0507,GO
258806,-0.0300,GO
258807,-0.0225,GO
258808,-0.0276,GO
258809,-0.0410,GO
258810,-0.0596,GO
258811,-0.0786,GO
258812,-0.1162,GO
258813,-0.1405,GO
258814,-0.1446,GO
258815,-0.1295,GO
258816,-0.0735,GO
258817,-0.0110,GO
258818,0.0517,GO
258819,0.1116,GO
258820,0.1654,GO
258821,0.2025,GO
258822,0.2204,GO
258823,0.2194,GO
258824,0.2028,GO
258825,0.1825,GO
258826,0.1620,GO
258827,0.1428,GO
258828,0.1247,GO
258829,0.0489,GO
258830,-0.0067,GO
258831,-0.0468,GO
258832,-0.0750,GO
258833,-0.0379,GO
258834,-0.0172,GO
258835,-0.0118,GO
258836,-0.0202,GO
258837,-0.0369,GO
258838,-0.0579,GO
258839,-0.1029,GO
258840,-0.1334,GO
258841,-0.1464,GO
258842,-0.1408,GO
258843,-0.0922,GO
258844,-0.0376,GO
258845,0.0189,GO
258846,0.0753,GO
258847,0.1254,GO
258848,0.1702,GO
258849,0.2010,GO
258850,0.2161,GO
258851,0.2143,GO
258852,0.1989,GO
258853,0.1766,GO
258854,0.1518,GO
258855,0.1298,GO
258856,0.1103,GO
258857,0.0397,GO
258858,-0.0115,GO
258859,-0.0466,GO
258860,-0.0732,GO
258861,-0.0412,GO
258862,-0.0236,GO
258863,-0.0207,GO
258864,-0.0279,GO
258865,-0.0415,GO
258866,-0.0599,GO
258867,-0.0778,GO
258868,-0.1050,GO
258869,-0.1147,GO
258870,-0.1047,GO
258871,-0.0763,GO
258872,-0.0177,GO
258873,0.0443,GO
258874,0.1060,GO
258875,0.1626,GO
258876,0.2015,GO
258877,0.2194,GO
258878,0.2194,GO
258879,0.2040,GO
258880,0.1846,GO
258881,0.1669,GO
258882,0.1492,GO
258883,0.1321,GO
258884,0.1226,GO
258885,0.0556,GO
258886,0.0082,GO
258887,-0.0238,GO
258888,-0.0540,GO
258889,-0.0225,GO
258890,-0.0102,GO
258891,-0.0154,GO
258892,-0.0312,GO
258893,-0.0532,GO
258894,-0.0929,GO
258895,-0.1190,GO
258896,-0.1242,GO
258897,-0.1073,GO
258898,-0.0550,GO
258899,0.0020,GO
258900,0.0576,GO
258901,0.1103,GO
258902,0.1590,GO
258903,0.2025,GO
258904,0.2291,GO
258905,0.2358,GO
258906,0.2273,GO
258907,0.2058,GO
258908,0.1830,GO
258909,0.1613,GO
258910,0.1398,GO
258911,0.1229,GO
258912,0.0604,GO
258913,0.0156,GO
258914,-0.0136,GO
258915,-0.0394,GO
258916,-0.0136,GO
258917,-0.0038,GO
258918,-0.0092,GO
258919,-0.0225,GO
258920,-0.0410,GO
258921,-0.0591,GO
258922,-0.0896,GO
258923,-0.1073,GO
258924,-0.1070,GO
258925,-0.0873,GO
258926,-0.0361,GO
258927,0.0207,GO
258928,0.0783,GO
258929,0.1321,GO
258930,0.1812,GO
258931,0.2181,GO
258932,0.2319,GO
258933,0.2276,GO
258934,0.2081,GO
258935,0.1825,GO
258936,0.1626,GO
258937,0.1436,GO
258938,0.1298,GO
258939,0.0627,GO
258940,0.0164,GO
258941,-0.0136,GO
258942,-0.0387,GO
258943,-0.0056,GO
258944,0.0090,GO
258945,0.0072,GO
258946,-0.0051,GO
258947,-0.0236,GO
258948,-0.0458,GO
258949,-0.0799,GO
258950,-0.0978,GO
258951,-0.0927,GO
258952,-0.0663,GO
258953,-0.0082,GO
258954,0.0553,GO
258955,0.1157,GO
258956,0.1725,GO
258957,0.2222,GO
258958,0.2609,GO
258959,0.2836,GO
258960,0.2895,GO
258961,0.2824,GO
258962,0.2650,GO
258963,0.2450,GO
258964,0.2248,GO
258965,0.2035,GO
258966,0.1859,GO
258967,0.1165,GO
258968,0.0694,GO
258969,0.0389,GO
258970,0.0143,GO
258971,0.0471,GO
258972,0.0591,GO
258973,0.0558,GO
258974,0.0435,GO
258975,0.0256,GO
258976,0.0059,GO
258977,-0.0353,GO
258978,-0.0602,GO
258979,-0.0658,GO
258980,-0.0525,GO
258981,0.0005,GO
258982,0.0576,GO
258983,0.1157,GO
258984,0.1710,GO
258985,0.2207,GO
258986,0.2522,GO
258987,0.2639,GO
258988,0.2593,GO
258989,0.2404,GO
258990,0.2184,GO
258991,0.1971,GO
258992,0.1756,GO
258993,0.1580,GO
258994,0.1446,GO
258995,0.0957,GO
258996,0.0625,GO
258997,0.0387,GO
258998,0.0177,GO
258999,0.0364,GO
259000,0.0404,GO
259001,0.0333,GO
259002,0.0202,GO
259003,-0.0051,GO
259004,-0.0392,GO
259005,-0.0750,GO
259006,-0.0916,GO
259007,-0.0773,GO
259008,-0.0328,GO
259009,0.0346,GO
259010,0.1019,GO
259011,0.1613,GO
259012,0.2112,GO
259013,0.2409,GO
259014,0.2540,GO
259015,0.2506,GO
259016,0.2337,GO
259017,0.2158,GO
259018,0.1948,GO
259019,0.1756,GO
259020,0.1569,GO
259021,0.1444,GO
259022,0.0914,GO
259023,0.0499,GO
259024,0.0210,GO
259025,-0.0074,GO
259026,0.0087,GO
259027,0.0123,GO
259028,0.0026,GO
259029,-0.0151,GO
259030,-0.0358,GO
259031,-0.0707,GO
259032,-0.0945,GO
259033,-0.0991,GO
259034,-0.0876,GO
259035,-0.0425,GO
259036,0.0123,GO
259037,0.0671,GO
259038,0.1221,GO
259039,0.1731,GO
259040,0.2168,GO
259041,0.2458,GO
259042,0.2598,GO
259043,0.2568,GO
259044,0.2404,GO
259045,0.2189,GO
259046,0.1948,GO
259047,0.1710,GO
259048,0.1559,GO
259049,0.1001,GO
259050,0.0609,GO
259051,0.0343,GO
259052,0.0074,GO
259053,0.0271,GO
259054,0.0330,GO
259055,0.0269,GO
259056,0.0138,GO
259057,-0.0054,GO
259058,-0.0248,GO
259059,-0.0566,GO
259060,-0.0786,GO
259061,-0.0814,GO
259062,-0.0666,GO
259063,-0.0197,GO
259064,0.0402,GO
259065,0.1029,GO
259066,0.1646,GO
259067,0.2209,GO
259068,0.2557,GO
259069,0.2706,GO
259070,0.2670,GO
259071,0.2481,GO
259072,0.2281,GO
259073,0.2074,GO
259074,0.1874,GO
259075,0.1697,GO
259076,0.1651,GO
259077,0.1170,GO
259078,0.0804,GO
259079,0.0540,GO
259080,0.0215,GO
259081,0.0353,GO
259082,0.0376,GO
259083,0.0271,GO
259084,0.0092,GO
259085,-0.0118,GO
259086,-0.0550,GO
259087,-0.0817,GO
259088,-0.0888,GO
259089,-0.0758,GO
259090,-0.0215,GO
259091,0.0356,GO
259092,0.0924,GO
259093,0.1482,GO
259094,0.2002,GO
259095,0.2488,GO
259096,0.2803,GO
259097,0.2962,GO
259098,0.2936,GO
259099,0.2755,GO
259100,0.2537,GO
259101,0.2289,GO
259102,0.2066,GO
259103,0.1866,GO
259104,0.1147,GO
259105,0.0625,GO
259106,0.0271,GO
259107,0.0015,GO
259108,0.0351,GO
259109,0.0520,GO
259110,0.0530,GO
259111,0.0428,GO
259112,0.0261,GO
259113,0.0064,GO
259114,-0.0110,GO
259115,-0.0415,GO
259116,-0.0558,GO
259117,-0.0499,GO
259118,-0.0269,GO
259119,0.0289,GO
259120,0.0883,GO
259121,0.1472,GO
259122,0.2089,GO
259123,0.2563,GO
259124,0.2870,GO
259125,0.2967,GO
259126,0.2826,GO
259127,0.2629,GO
259128,0.2401,GO
259129,0.2196,GO
259130,0.1999,GO
259131,0.1876,GO
259132,0.1257,GO
259133,0.0827,GO
259134,0.0538,GO
259135,0.0266,GO
259136,0.0538,GO
259137,0.0645,GO
259138,0.0602,GO
259139,0.0471,GO
259140,0.0276,GO
259141,0.0069,GO
259142,-0.0279,GO
259143,-0.0474,GO
259144,-0.0458,GO
259145,-0.0248,GO
259146,0.0305,GO
259147,0.0911,GO
259148,0.1490,GO
259149,0.2025,GO
259150,0.2522,GO
259151,0.2854,GO
259152,0.3059,GO
259153,0.3077,GO
259154,0.2931,GO
259155,0.2747,GO
259156,0.2516,GO
259157,0.2314,GO
259158,0.2107,GO
259159,0.1948,GO
259160,0.1300,GO
259161,0.0837,GO
259162,0.0535,GO
259163,0.0266,GO
259164,0.0527,GO
259165,0.0617,GO
259166,0.0548,GO
259167,0.0397,GO
259168,0.0197,GO
259169,0.0041,GO
259170,-0.0289,GO
259171,-0.0433,GO
259172,-0.0371,GO
259173,-0.0174,GO
259174,0.0379,GO
259175,0.0947,GO
259176,0.1487,GO
259177,0.1969,GO
259178,0.2289,GO
259179,0.2470,GO
259180,0.2458,GO
259181,0.2296,GO
259182,0.2112,GO
259183,0.1871,GO
259184,0.1654,GO
259185,0.1482,GO
259186,0.0806,GO
259187,0.0305,GO
259188,-0.0049,GO
259189,-0.0312,GO
259190,0.0000,GO
259191,0.0174,GO
259192,0.0202,GO
259193,0.0108,GO
259194,-0.0064,GO
259195,-0.0282,GO
259196,-0.0806,GO
259197,-0.1185,GO
259198,-0.1364,GO
259199,-0.1313,GO
259200,-0.0735,GO
259201,-0.0095,GO
259202,0.0545,GO
259203,0.1152,GO
259204,0.1661,GO
259205,0.2104,GO
259206,0.2396,GO
259207,0.2493,GO
259208,0.2465,GO
259209,0.2296,GO
259210,0.2086,GO
259211,0.1889,GO
259212,0.1690,GO
259213,0.1492,GO
259214,0.1352,GO
259215,0.0778,GO
259216,0.0353,GO
259217,0.0067,GO
259218,-0.0200,GO
259219,0.0000,GO
259220,0.0051,GO
259221,-0.0046,GO
259222,-0.0223,GO
259223,-0.0422,GO
259224,-0.0847,GO
259225,-0.1139,GO
259226,-0.1265,GO
259227,-0.1216,GO
259228,-0.0745,GO
259229,-0.0210,GO
259230,0.0358,GO
259231,0.0904,GO
259232,0.1426,GO
259233,0.1930,GO
259234,0.2281,GO
259235,0.2478,GO
259236,0.2493,GO
259237,0.2322,GO
259238,0.2099,GO
259239,0.1859,GO
259240,0.1628,GO
259241,0.1439,GO
259242,0.0724,GO
259243,0.0230,GO
259244,-0.0082,GO
259245,-0.0346,GO
259246,-0.0013,GO
259247,0.0141,GO
259248,0.0125,GO
259249,0.0028,GO
259250,-0.0128,GO
259251,-0.0333,GO
259252,0.0184,GO
259253,0.0771,GO
259254,0.1431,GO
259255,0.2148,GO
259256,0.2002,GO
259257,0.1800,GO
259258,0.1669,GO
259259,0.1667,GO
259260,0.1920,GO
259261,0.2260,GO
259262,0.2501,GO
259263,0.2550,GO
259264,0.2470,GO
259265,0.2296,GO
259266,0.2074,GO
259267,0.1879,GO
259268,0.1690,GO
259269,0.1518,GO
259270,0.0796,GO
259271,0.0274,GO
259272,-0.0097,GO
259273,-0.0371,GO
259274,-0.0036,GO
259275,0.0125,GO
259276,0.0136,GO
259277,0.0018,GO
259278,-0.0164,GO
259279,-0.0369,GO
259280,-0.0750,GO
259281,-0.0975,GO
259282,-0.1009,GO
259283,-0.0865,GO
259284,-0.0358,GO
259285,0.0195,GO
259286,0.0760,GO
259287,0.1324,GO
259288,0.1871,GO
259289,0.2401,GO
259290,0.2918,GO
259291,0.3418,GO
259292,0.3830,GO
259293,0.4104,GO
259294,0.4134,GO
259295,0.3994,GO
259296,0.3761,GO
259297,0.3492,GO
259298,0.3284,GO
259299,0.3103,GO
259300,0.2934,GO
259301,0.2491,GO
259302,0.2196,GO
259303,0.1976,GO
259304,0.1802,GO
259305,0.1940,GO
259306,0.1946,GO
259307,0.1861,GO
259308,0.1720,GO
259309,0.1536,GO
259310,0.1367,GO
259311,0.0796,GO
259312,0.0387,GO
259313,0.0177,GO
259314,0.0166,GO
259315,0.0781,GO
259316,0.1444,GO
259317,0.2094,GO
259318,0.2708,GO
259319,0.3241,GO
259320,0.3674,GO
259321,0.3994,GO
259322,0.4083,GO
259323,0.4037,GO
259324,0.3878,GO
259325,0.3653,GO
259326,0.3476,GO
259327,0.3297,GO
259328,0.3131,GO
259329,0.2985,GO
259330,0.2465,GO
259331,0.2066,GO
259332,0.1787,GO
259333,0.1562,GO
259334,0.1741,GO
259335,0.1792,GO
259336,0.1702,GO
259337,0.1539,GO
259338,0.1347,GO
259339,0.1203,GO
259340,0.1114,GO
259341,0.1073,GO
259342,0.1073,GO
259343,0.1073,GO
259344,0.1073,GO
259345,0.1073,GO
259346,0.1073,GO
259347,-99.9999,ALARM
259348,-99.9999,ALARM
259349,-99.9999,ALARM
259350,-99.9999,ALARM
259351,-99.9999,ALARM
259352,-99.9999,ALARM
259353,-99.9999,ALARM
259354,-99.9999,ALARM
259355,-99.9999,ALARM
259356,-99.9999,ALARM
259357,-99.9999,ALARM
259358,-99.9999,ALARM
259359,-99.9999,ALARM
259360,-99.9999,ALARM
259361,-99.9999,ALARM
259362,-99.9999,ALARM
259363,-99.9999,ALARM
259364,-99.9999,ALARM
259365,-99.9999,ALARM
259366,-99.9999,ALARM
259367,-99.9999,ALARM
259368,-99.9999,ALARM
259369,-99.9999,ALARM
259370,-99.9999,ALARM
259371,-99.9999,ALARM
259372,-99.9999,ALARM
259373,-99.9999,ALARM
259374,-99.9999,ALARM
259375,-99.9999,ALARM
259376,-99.9999,ALARM
259377,-99.9999,ALARM
259378,-99.9999,ALARM
259379,-99.9999,ALARM
259380,-99.9999,ALARM
259381,-99.9999,ALARM
259382,-99.9999,ALARM
259383,-99.9999,ALARM
259384,-99.9999,ALARM
259385,-99.9999,ALARM
259386,-99.9999,ALARM
259387,-99.9999,ALARM
259388,-99.9999,ALARM
259389,-99.9999,ALARM
259390,-99.9999,ALARM
259391,-99.9999,ALARM
259392,-99.9999,ALARM
259393,-99.9999,ALARM
259394,-99.9999,ALARM
259395,-99.9999,ALARM
259396,-99.9999,ALARM
259397,-99.9999,ALARM
259398,-99.9999,ALARM
259399,-99.9999,ALARM
259400,-99.9999,ALARM
259401,-99.9999,ALARM
259402,-99.9999,ALARM
259403,-99.9999,ALARM
259404,-99.9999,ALARM
259405,-99.9999,ALARM
259406,-99.9999,ALARM
259407,-99.9999,ALARM
259408,-99.9999,ALARM
259409,-99.9999,ALARM
259410,-99.9999,ALARM
259411,-99.9999,ALARM
259412,-99.9999,ALARM
259413,-99.9999,ALARM
259414,-99.9999,ALARM
259415,-99.9999,ALARM
259416,-99.9999,ALARM
259417,-99.9999,ALARM
259418,-99.9999,ALARM
259419,-99.9999,ALARM
259420,-99.9999,ALARM
259421,-99.9999,ALARM
259422,-99.9999,ALARM
259423,-99.9999,ALARM
259424,-99.9999,ALARM
259425,-99.9999,ALARM
259426,-99.9999,ALARM
259427,-99.9999,ALARM
259428,-99.9999,ALARM
259429,-99.9999,ALARM
259430,-99.9999,ALARM
259431,-99.9999,ALARM
259432,-99.9999,ALARM
259433,-99.9999,ALARM
259434,-99.9999,ALARM
259435,-99.9999,ALARM
259436,-99.9999,ALARM
259437,-99.9999,ALARM
259438,-99.9999,ALARM
259439,-99.9999,ALARM
259440,-99.9999,ALARM
259441,-99.9999,ALARM
259442,-99.9999,ALARM
259443,-99.9999,ALARM
259444,-99.9999,ALARM
259445,-99.9999,ALARM
259446,-99.9999,ALARM
259447,-99.9999,ALARM
259448,-99.9999,ALARM
259449,-99.9999,ALARM
259450,-99.9999,ALARM
259451,-99.9999,ALARM
259452,-99.9999,ALARM
259453,-99.9999,ALARM
259454,-99.9999,ALARM
259455,-99.9999,ALARM
259456,-99.9999,ALARM
259457,-99.9999,ALARM
259458,-99.9999,ALARM
259459,-99.9999,ALARM
259460,-99.9999,ALARM
259461,-99.9999,ALARM
259462,-99.9999,ALARM
259463,-99.9999,ALARM
259464,-99.9999,ALARM
259465,-99.9999,ALARM
259466,-99.9999,ALARM
259467,-99.9999,ALARM
259468,-99.9999,ALARM
259469,-99.9999,ALARM
259470,-99.9999,ALARM
259471,-99.9999,ALARM
259472,-99.9999,ALARM
259473,-99.9999,ALARM
259474,-99.9999,ALARM
259475,-99.9999,ALARM
259476,-99.9999,ALARM
259477,-99.9999,ALARM
259478,-99.9999,ALARM
259479,-99.9999,ALARM
259480,-99.9999,ALARM
259481,-99.9999,ALARM
259482,-99.9999,ALARM
259483,-99.9999,ALARM
259484,-99.9999,ALARM
259485,-99.9999,ALARM
259486,-99.9999,ALARM
259487,-99.9999,ALARM
259488,-99.9999,ALARM
259489,-99.9999,ALARM
259490,-99.9999,ALARM
259491,-99.9999,ALARM
259492,-99.9999,ALARM
259493,-99.9999,ALARM
259494,-99.9999,ALARM
259495,-99.9999,ALARM
259496,-99.9999,ALARM
259497,-99.9999,ALARM
259498,-99.9999,ALARM
259499,-99.9999,ALARM
259500,-99.9999,ALARM
259501,-99.9999,ALARM
259502,-99.9999,ALARM
259503,-99.9999,ALARM
259504,-99.9999,ALARM
259505,-99.9999,ALARM
259506,-99.9999,ALARM
259507,-99.9999,ALARM
259508,-1.8575,GO
259509,-1.8575,GO
259510,-1.8575,GO
259511,-1.8575,GO
259512,-1.8575,GO
259513,-1.8575,GO
259514,-99.9999,ALARM
259515,-99.9999,ALARM
259516,-99.9999,ALARM
259517,-99.9999,ALARM
259518,-99.9999,ALARM
259519,-99.9999,ALARM
259520,-99.9999,ALARM
259521,-99.9999,ALARM
259522,-99.9999,ALARM
259523,-99.9999,ALARM
259524,-99.9999,ALARM
259525,-99.9999,ALARM
259526,-99.9999,ALARM
259527,-99.9999,ALARM
259528,-99.9999,ALARM
259529,-99.9999,ALARM
259530,-99.9999,ALARM
259531,-99.9999,ALARM
259532,-99.9999,ALARM
259533,-99.9999,ALARM
259534,-99.9999,ALARM
259535,-99.9999,ALARM
259536,-99.9999,ALARM
259537,-99.9999,ALARM
259538,-99.9999,ALARM
259539,-99.9999,ALARM
259540,-99.9999,ALARM
259541,-99.9999,ALARM
259542,-99.9999,ALARM
259543,-99.9999,ALARM
259544,-99.9999,ALARM
259545,-99.9999,ALARM
259546,-99.9999,ALARM
259547,-99.9999,ALARM
259548,-99.9999,ALARM
259549,-99.9999,ALARM
259550,-99.9999,ALARM
259551,-99.9999,ALARM
259552,-99.9999,ALARM
259553,-99.9999,ALARM
259554,-99.9999,ALARM
259555,-99.9999,ALARM
259556,-99.9999,ALARM
259557,-99.9999,ALARM
259558,-99.9999,ALARM
259559,-99.9999,ALARM
259560,-99.9999,ALARM
259561,-99.9999,ALARM
259562,-99.9999,ALARM
259563,-99.9999,ALARM
259564,-99.9999,ALARM
259565,-99.9999,ALARM
259566,-99.9999,ALARM
259567,-99.9999,ALARM
259568,-99.9999,ALARM
259569,-99.9999,ALARM
259570,-99.9999,ALARM
259571,-99.9999,ALARM
259572,-99.9999,ALARM
259573,-99.9999,ALARM
259574,-99.9999,ALARM
259575,-99.9999,ALARM
259576,-99.9999,ALARM
259577,-99.9999,ALARM
259578,-99.9999,ALARM
259579,-99.9999,ALARM
259580,-99.9999,ALARM
259581,-99.9999,ALARM
259582,-99.9999,ALARM
259583,-99.9999,ALARM
259584,-99.9999,ALARM
259585,-99.9999,ALARM
259586,-99.9999,ALARM
259587,-99.9999,ALARM
259588,-99.9999,ALARM
259589,-99.9999,ALARM
259590,-99.9999,ALARM
259591,-99.9999,ALARM
259592,-99.9999,ALARM
259593,-99.9999,ALARM
259594,-99.9999,ALARM
259595,-99.9999,ALARM
259596,-99.9999,ALARM
259597,-99.9999,ALARM
259598,-99.9999,ALARM
259599,-99.9999,ALARM
259600,-99.9999,ALARM
259601,-99.9999,ALARM
259602,-99.9999,ALARM
259603,-99.9999,ALARM
259604,-99.9999,ALARM
259605,-99.9999,ALARM
259606,-99.9999,ALARM
259607,-99.9999,ALARM
259608,-99.9999,ALARM
259609,-99.9999,ALARM
259610,-99.9999,ALARM
259611,-99.9999,ALARM
259612,-99.9999,ALARM
259613,-99.9999,ALARM
259614,-99.9999,ALARM
259615,-99.9999,ALARM
259616,-99.9999,ALARM
259617,-99.9999,ALARM
259618,-99.9999,ALARM
259619,-99.9999,ALARM
259620,-99.9999,ALARM
259621,-99.9999,ALARM
259622,-99.9999,ALARM
259623,-99.9999,ALARM
259624,-99.9999,ALARM
259625,-99.9999,ALARM
259626,-99.9999,ALARM
259627,-99.9999,ALARM
259628,-99.9999,ALARM
259629,-99.9999,ALARM
259630,-99.9999,ALARM
259631,-99.9999,ALARM
259632,-99.9999,ALARM
259633,-99.9999,ALARM
259634,-99.9999,ALARM
259635,-99.9999,ALARM
259636,-99.9999,ALARM
259637,-99.9999,ALARM
259638,-99.9999,ALARM
259639,-99.9999,ALARM
259640,-99.9999,ALARM
259641,-99.9999,ALARM
259642,-99.9999,ALARM
259643,-99.9999,ALARM
259644,-99.9999,ALARM
259645,-99.9999,ALARM
259646,-99.9999,ALARM
259647,-99.9999,ALARM
259648,-99.9999,ALARM
259649,-99.9999,ALARM
259650,-99.9999,ALARM
259651,-99.9999,ALARM
259652,-99.9999,ALARM
259653,-99.9999,ALARM
259654,-99.9999,ALARM
259655,-99.9999,ALARM
259656,-99.9999,ALARM
259657,-99.9999,ALARM
259658,-99.9999,ALARM
259659,-99.9999,ALARM
259660,-99.9999,ALARM
259661,-99.9999,ALARM
259662,-99.9999,ALARM
259663,-99.9999,ALARM
259664,-99.9999,ALARM
259665,-99.9999,ALARM
259666,-99.9999,ALARM
259667,-99.9999,ALARM
259668,-99.9999,ALARM
259669,-99.9999,ALARM
259670,-99.9999,ALARM
259671,-99.9999,ALARM
259672,-99.9999,ALARM
259673,-99.9999,ALARM
259674,-99.9999,ALARM
259675,-99.9999,ALARM
259676,-99.9999,ALARM
259677,-99.9999,ALARM
259678,-99.9999,ALARM
259679,-99.9999,ALARM
259680,-99.9999,ALARM
259681,-99.9999,ALARM
259682,-99.9999,ALARM
259683,-99.9999,ALARM
259684,-99.9999,ALARM
259685,-99.9999,ALARM
259686,-99.9999,ALARM
259687,-99.9999,ALARM
259688,-99.9999,ALARM
259689,-99.9999,ALARM
259690,-99.9999,ALARM
259691,-99.9999,ALARM
259692,-99.9999,ALARM
259693,-99.9999,ALARM
259694,-99.9999,ALARM
259695,-99.9999,ALARM
259696,-99.9999,ALARM
259697,-99.9999,ALARM
259698,-99.9999,ALARM
259699,-99.9999,ALARM
259700,-99.9999,ALARM
259701,-99.9999,ALARM
259702,-99.9999,ALARM
259703,-99.9999,ALARM
259704,-99.9999,ALARM
259705,-99.9999,ALARM
259706,-99.9999,ALARM
259707,-99.9999,ALARM
259708,-99.9999,ALARM
259709,-99.9999,ALARM
259710,-99.9999,ALARM
259711,-99.9999,ALARM
259712,-99.9999,ALARM
259713,-99.9999,ALARM
259714,-99.9999,ALARM
259715,-99.9999,ALARM
259716,-99.9999,ALARM
259717,-99.9999,ALARM
259718,-99.9999,ALARM
259719,-99.9999,ALARM
259720,-99.9999,ALARM
259721,-99.9999,ALARM
259722,-99.9999,ALARM
259723,-99.9999,ALARM
259724,-99.9999,ALARM
259725,-99.9999,ALARM
259726,-99.9999,ALARM
259727,-99.9999,ALARM
259728,-99.9999,ALARM
259729,-99.9999,ALARM
259730,-99.9999,ALARM
259731,-99.9999,ALARM
259732,-99.9999,ALARM
259733,-99.9999,ALARM
259734,-99.9999,ALARM
259735,-99.9999,ALARM
259736,-99.9999,ALARM
259737,-99.9999,ALARM
259738,-99.9999,ALARM
259739,-99.9999,ALARM
259740,-99.9999,ALARM
259741,-99.9999,ALARM
259742,-99.9999,ALARM
259743,-99.9999,ALARM
259744,-99.9999,ALARM
259745,-99.9999,ALARM
259746,-99.9999,ALARM
259747,-99.9999,ALARM
259748,-99.9999,ALARM
259749,-99.9999,ALARM
259750,-99.9999,ALARM
259751,-99.9999,ALARM
259752,-99.9999,ALARM
259753,-99.9999,ALARM
259754,-99.9999,ALARM
259755,-99.9999,ALARM
259756,-99.9999,ALARM
259757,-99.9999,ALARM
259758,-99.9999,ALARM
259759,-99.9999,ALARM
259760,-99.9999,ALARM
259761,-99.9999,ALARM
259762,-99.9999,ALARM
259763,-99.9999,ALARM
259764,-99.9999,ALARM
259765,-99.9999,ALARM
259766,-99.9999,ALARM
259767,-99.9999,ALARM
259768,-99.9999,ALARM
