Version,1
Sampling cycle,1000us
Out count,1
Data count,23821
First index,885114

,OUT01
Display unit,0.0001mm
Upper limit,5.0000mm
Lower limit,-5.0000mm

Trigger count,OUT01(mm),
896813,1.0012,GO
896814,1.0020,GO
896815,1.0028,GO
896816,1.0038,GO
896817,1.0051,GO
896818,1.0066,GO
896819,1.0115,GO
896820,1.0156,GO
896821,1.0189,GO
896822,1.0220,GO
896823,1.0250,GO
896824,1.0281,GO
896825,1.0312,GO
896826,1.0345,GO
896827,1.0378,GO
896828,1.0414,GO
896829,1.0447,GO
896830,1.0483,GO
896831,1.0522,GO
896832,1.0557,GO
896833,1.0593,GO
896834,1.0627,GO
896835,1.0660,GO
896836,1.0691,GO
896837,1.0724,GO
896838,1.0755,GO
896839,1.0788,GO
896840,1.0821,GO
896841,1.0854,GO
896842,1.0893,GO
896843,1.0931,GO
896844,1.0970,GO
896845,1.1003,GO
896846,1.1036,GO
896847,1.1069,GO
896848,1.1103,GO
896849,1.1133,GO
896850,1.1167,GO
896851,1.1197,GO
896852,1.1226,GO
896853,1.1256,GO
896854,1.1290,GO
896855,1.1325,GO
896856,1.1364,GO
896857,1.1400,GO
896858,1.1438,GO
896859,1.1474,GO
896860,1.1512,GO
896861,1.1556,GO
896862,1.1597,GO
896863,1.1628,GO
896864,1.1658,GO
896865,1.1686,GO
896866,1.1712,GO
896867,1.1735,GO
896868,1.1753,GO
896869,1.1761,GO
896870,1.1766,GO
896871,1.1766,GO
896872,1.1766,GO
896873,1.1763,GO
896874,1.1763,GO
896875,1.1761,GO
896876,1.1758,GO
896877,1.1748,GO
896878,1.1735,GO
896879,1.1725,GO
896880,1.1712,GO
896881,1.1699,GO
896882,1.1686,GO
896883,1.1638,GO
896884,1.1597,GO
896885,1.1561,GO
896886,1.1528,GO
896887,1.1497,GO
896888,1.1464,GO
896889,1.1430,GO
896890,1.1400,GO
896891,1.1366,GO
896892,1.1333,GO
896893,1.1302,GO
896894,1.1264,GO
896895,1.1226,GO
896896,1.1190,GO
896897,1.1156,GO
896898,1.1121,GO
896899,1.1085,GO
896900,1.1052,GO
896901,1.1016,GO
896902,1.0985,GO
896903,1.0952,GO
896904,1.0918,GO
896905,1.0883,GO
896906,1.0844,GO
896907,1.0806,GO
896908,1.0767,GO
896909,1.0734,GO
896910,1.0701,GO
896911,1.0668,GO
896912,1.0634,GO
896913,1.0601,GO
896914,1.0570,GO
896915,1.0540,GO
896916,1.0506,GO
896917,1.0476,GO
896918,1.0435,GO
896919,1.0396,GO
896920,1.0358,GO
896921,1.0319,GO
896922,1.0278,GO
896923,1.0230,GO
896924,1.0184,GO
896925,1.0150,GO
896926,1.0117,GO
896927,1.0086,GO
896928,1.0056,GO
896929,1.0028,GO
896930,0.9999,GO
896931,0.9976,GO
896932,0.9951,GO
896933,0.9930,GO
896934,0.9915,GO
896935,0.9900,GO
896936,0.9889,GO
896937,0.9882,GO
896938,0.9876,GO
896939,0.9871,GO
896940,0.9871,GO
896941,0.9879,GO
896942,0.9889,GO
896943,0.9900,GO
896944,0.9915,GO
896945,0.9928,GO
896946,0.9943,GO
896947,0.9961,GO
896948,0.9984,GO
896949,1.0015,GO
896950,1.0045,GO
896951,1.0076,GO
896952,1.0104,GO
896953,1.0138,GO
896954,1.0168,GO
896955,1.0202,GO
896956,1.0232,GO
896957,1.0263,GO
896958,1.0299,GO
896959,1.0337,GO
896960,1.0376,GO
896961,1.0412,GO
896962,1.0442,GO
896963,1.0476,GO
896964,1.0511,GO
896965,1.0547,GO
896966,1.0583,GO
896967,1.0619,GO
896968,1.0652,GO
896969,1.0688,GO
896970,1.0724,GO
896971,1.0757,GO
896972,1.0790,GO
896973,1.0821,GO
896974,1.0854,GO
896975,1.0885,GO
896976,1.0916,GO
896977,1.0949,GO
896978,1.0980,GO
896979,1.1011,GO
896980,1.1039,GO
896981,1.1069,GO
896982,1.1113,GO
896983,1.1154,GO
896984,1.1195,GO
896985,1.1236,GO
896986,1.1279,GO
896987,1.1328,GO
896988,1.1377,GO
896989,1.1415,GO
896990,1.1451,GO
896991,1.1484,GO
896992,1.1515,GO
896993,1.1548,GO
896994,1.1576,GO
896995,1.1604,GO
896996,1.1630,GO
896997,1.1653,GO
896998,1.1671,GO
896999,1.1681,GO
897000,1.1686,GO
897001,1.1692,GO
897002,1.1697,GO
897003,1.1699,GO
897004,1.1699,GO
897005,1.1697,GO
897006,1.1689,GO
897007,1.1679,GO
897008,1.1668,GO
897009,1.1653,GO
897010,1.1638,GO
897011,1.1620,GO
897012,1.1597,GO
897013,1.1566,GO
897014,1.1538,GO
897015,1.1510,GO
897016,1.1479,GO
897017,1.1446,GO
897018,1.1410,GO
897019,1.1374,GO
897020,1.1341,GO
897021,1.1308,GO
897022,1.1274,GO
897023,1.1238,GO
897024,1.1200,GO
897025,1.1164,GO
897026,1.1131,GO
897027,1.1095,GO
897028,1.1062,GO
897029,1.1026,GO
897030,1.0990,GO
897031,1.0957,GO
897032,1.0921,GO
897033,1.0888,GO
897034,1.0854,GO
897035,1.0821,GO
897036,1.0788,GO
897037,1.0755,GO
897038,1.0721,GO
897039,1.0691,GO
897040,1.0660,GO
897041,1.0629,GO
897042,1.0596,GO
897043,1.0565,GO
897044,1.0534,GO
897045,1.0501,GO
897046,1.0460,GO
897047,1.0419,GO
897048,1.0378,GO
897049,1.0335,GO
897050,1.0286,GO
897051,1.0235,GO
897052,1.0186,GO
897053,1.0150,GO
897054,1.0117,GO
897055,1.0084,GO
897056,1.0053,GO
897057,1.0022,GO
897058,0.9997,GO
897059,0.9971,GO
897060,0.9951,GO
897061,0.9938,GO
897062,0.9930,GO
897063,0.9930,GO
897064,0.9928,GO
897065,0.9930,GO
897066,0.9930,GO
897067,0.9935,GO
897068,0.9938,GO
897069,0.9946,GO
897070,0.9953,GO
897071,0.9964,GO
897072,0.9976,GO
897073,1.0007,GO
897074,1.0040,GO
897075,1.0076,GO
897076,1.0112,GO
897077,1.0145,GO
897078,1.0176,GO
897079,1.0207,GO
897080,1.0237,GO
897081,1.0273,GO
897082,1.0309,GO
897083,1.0345,GO
897084,1.0381,GO
897085,1.0414,GO
897086,1.0447,GO
897087,1.0483,GO
897088,1.0524,GO
897089,1.0570,GO
897090,1.0609,GO
897091,1.0642,GO
897092,1.0678,GO
897093,1.0711,GO
897094,1.0744,GO
897095,1.0780,GO
897096,1.0816,GO
897097,1.0852,GO
897098,1.0885,GO
897099,1.0918,GO
897100,1.0954,GO
897101,1.0990,GO
897102,1.1023,GO
897103,1.1057,GO
897104,1.1090,GO
897105,1.1126,GO
897106,1.1159,GO
897107,1.1190,GO
897108,1.1223,GO
897109,1.1259,GO
897110,1.1297,GO
897111,1.1338,GO
897112,1.1379,GO
897113,1.1420,GO
897114,1.1466,GO
897115,1.1515,GO
897116,1.1564,GO
897117,1.1597,GO
897118,1.1630,GO
897119,1.1658,GO
897120,1.1689,GO
897121,1.1717,GO
897122,1.1745,GO
897123,1.1773,GO
897124,1.1796,GO
897125,1.1809,GO
897126,1.1820,GO
897127,1.1827,GO
897128,1.1832,GO
897129,1.1835,GO
897130,1.1832,GO
897131,1.1825,GO
897132,1.1817,GO
897133,1.1809,GO
897134,1.1802,GO
897135,1.1794,GO
897136,1.1779,GO
897137,1.1748,GO
897138,1.1715,GO
897139,1.1681,GO
897140,1.1651,GO
897141,1.1615,GO
897142,1.1579,GO
897143,1.1548,GO
897144,1.1517,GO
897145,1.1484,GO
897146,1.1448,GO
897147,1.1415,GO
897148,1.1379,GO
897149,1.1343,GO
897150,1.1305,GO
897151,1.1269,GO
897152,1.1226,GO
897153,1.1182,GO
897154,1.1144,GO
897155,1.1110,GO
897156,1.1077,GO
897157,1.1044,GO
897158,1.1011,GO
897159,1.0975,GO
897160,1.0939,GO
897161,1.0903,GO
897162,1.0870,GO
897163,1.0834,GO
897164,1.0798,GO
897165,1.0765,GO
897166,1.0729,GO
897167,1.0696,GO
897168,1.0660,GO
897169,1.0627,GO
897170,1.0593,GO
897171,1.0560,GO
897172,1.0527,GO
897173,1.0483,GO
897174,1.0442,GO
897175,1.0401,GO
897176,1.0363,GO
897177,1.0324,GO
897178,1.0289,GO
897179,1.0248,GO
897180,1.0204,GO
897181,1.0156,GO
897182,1.0104,GO
897183,1.0063,GO
897184,1.0033,GO
897185,1.0002,GO
897186,0.9971,GO
897187,0.9943,GO
897188,0.9917,GO
897189,0.9900,GO
897190,0.9884,GO
897191,0.9874,GO
897192,0.9869,GO
897193,0.9864,GO
897194,0.9864,GO
897195,0.9869,GO
897196,0.9874,GO
897197,0.9879,GO
897198,0.9884,GO
897199,0.9892,GO
897200,0.9905,GO
897201,0.9917,GO
897202,0.9930,GO
897203,0.9938,GO
897204,0.9946,GO
897205,0.9979,GO
897206,1.0010,GO
897207,1.0043,GO
897208,1.0074,GO
897209,1.0107,GO
897210,1.0143,GO
897211,1.0179,GO
897212,1.0214,GO
897213,1.0250,GO
897214,1.0289,GO
897215,1.0324,GO
897216,1.0363,GO
897217,1.0404,GO
897218,1.0445,GO
897219,1.0483,GO
897220,1.0519,GO
897221,1.0552,GO
897222,1.0588,GO
897223,1.0621,GO
897224,1.0657,GO
897225,1.0693,GO
897226,1.0729,GO
897227,1.0765,GO
897228,1.0801,GO
897229,1.0836,GO
897230,1.0872,GO
897231,1.0906,GO
897232,1.0939,GO
897233,1.0972,GO
897234,1.1005,GO
897235,1.1036,GO
897236,1.1069,GO
897237,1.1110,GO
897238,1.1151,GO
897239,1.1192,GO
897240,1.1231,GO
897241,1.1269,GO
897242,1.1308,GO
897243,1.1346,GO
897244,1.1392,GO
897245,1.1441,GO
897246,1.1492,GO
897247,1.1533,GO
897248,1.1566,GO
897249,1.1597,GO
897250,1.1628,GO
897251,1.1653,GO
897252,1.1679,GO
897253,1.1697,GO
897254,1.1712,GO
897255,1.1720,GO
897256,1.1722,GO
897257,1.1725,GO
897258,1.1725,GO
897259,1.1722,GO
897260,1.1717,GO
897261,1.1712,GO
897262,1.1704,GO
897263,1.1694,GO
897264,1.1681,GO
897265,1.1668,GO
897266,1.1656,GO
897267,1.1643,GO
897268,1.1630,GO
897269,1.1599,GO
897270,1.1569,GO
897271,1.1538,GO
897272,1.1507,GO
897273,1.1476,GO
897274,1.1446,GO
897275,1.1415,GO
897276,1.1382,GO
897277,1.1351,GO
897278,1.1318,GO
897279,1.1279,GO
897280,1.1244,GO
897281,1.1205,GO
897282,1.1164,GO
897283,1.1126,GO
897284,1.1090,GO
897285,1.1054,GO
897286,1.1021,GO
897287,1.0985,GO
897288,1.0949,GO
897289,1.0913,GO
897290,1.0877,GO
897291,1.0842,GO
897292,1.0806,GO
897293,1.0770,GO
897294,1.0737,GO
897295,1.0703,GO
897296,1.0670,GO
897297,1.0639,GO
897298,1.0606,GO
897299,1.0575,GO
897300,1.0547,GO
897301,1.0519,GO
897302,1.0488,GO
897303,1.0450,GO
897304,1.0412,GO
897305,1.0373,GO
897306,1.0332,GO
897307,1.0289,GO
897308,1.0243,GO
897309,1.0196,GO
897310,1.0161,GO
897311,1.0127,GO
897312,1.0097,GO
897313,1.0066,GO
897314,1.0035,GO
897315,1.0007,GO
897316,0.9981,GO
897317,0.9956,GO
897318,0.9938,GO
897319,0.9925,GO
897320,0.9917,GO
897321,0.9912,GO
897322,0.9910,GO
897323,0.9907,GO
897324,0.9910,GO
897325,0.9923,GO
897326,0.9940,GO
897327,0.9958,GO
897328,0.9979,GO
897329,1.0002,GO
897330,1.0030,GO
897331,1.0058,GO
897332,1.0092,GO
897333,1.0127,GO
897334,1.0161,GO
897335,1.0191,GO
897336,1.0222,GO
897337,1.0253,GO
897338,1.0286,GO
897339,1.0317,GO
897340,1.0350,GO
897341,1.0383,GO
897342,1.0419,GO
897343,1.0458,GO
897344,1.0496,GO
897345,1.0540,GO
897346,1.0583,GO
897347,1.0619,GO
897348,1.0657,GO
897349,1.0696,GO
897350,1.0732,GO
897351,1.0765,GO
897352,1.0798,GO
897353,1.0834,GO
897354,1.0867,GO
897355,1.0903,GO
897356,1.0941,GO
897357,1.0977,GO
897358,1.1013,GO
897359,1.1046,GO
897360,1.1080,GO
897361,1.1113,GO
897362,1.1144,GO
897363,1.1174,GO
897364,1.1205,GO
897365,1.1231,GO
897366,1.1259,GO
897367,1.1297,GO
897368,1.1338,GO
897369,1.1379,GO
897370,1.1425,GO
897371,1.1476,GO
897372,1.1533,GO
897373,1.1587,GO
897374,1.1625,GO
897375,1.1661,GO
897376,1.1694,GO
897377,1.1727,GO
897378,1.1758,GO
897379,1.1789,GO
897380,1.1814,GO
897381,1.1837,GO
897382,1.1855,GO
897383,1.1868,GO
897384,1.1878,GO
897385,1.1884,GO
897386,1.1889,GO
897387,1.1891,GO
897388,1.1891,GO
897389,1.1878,GO
897390,1.1866,GO
897391,1.1850,GO
897392,1.1832,GO
897393,1.1814,GO
897394,1.1791,GO
897395,1.1763,GO
897396,1.1732,GO
897397,1.1702,GO
897398,1.1671,GO
897399,1.1640,GO
897400,1.1610,GO
897401,1.1579,GO
897402,1.1546,GO
897403,1.1512,GO
897404,1.1476,GO
897405,1.1441,GO
897406,1.1400,GO
897407,1.1361,GO
897408,1.1320,GO
897409,1.1279,GO
897410,1.1238,GO
897411,1.1203,GO
897412,1.1164,GO
897413,1.1128,GO
897414,1.1095,GO
897415,1.1062,GO
897416,1.1031,GO
897417,1.0998,GO
897418,1.0964,GO
897419,1.0929,GO
897420,1.0893,GO
897421,1.0857,GO
897422,1.0824,GO
897423,1.0790,GO
897424,1.0757,GO
897425,1.0726,GO
897426,1.0693,GO
897427,1.0662,GO
897428,1.0634,GO
897429,1.0606,GO
897430,1.0570,GO
897431,1.0529,GO
897432,1.0491,GO
897433,1.0447,GO
897434,1.0401,GO
897435,1.0348,GO
897436,1.0289,GO
897437,1.0240,GO
897438,1.0204,GO
897439,1.0168,GO
897440,1.0135,GO
897441,1.0104,GO
897442,1.0071,GO
897443,1.0043,GO
897444,1.0017,GO
897445,0.9997,GO
897446,0.9981,GO
897447,0.9971,GO
897448,0.9966,GO
897449,0.9964,GO
897450,0.9961,GO
897451,0.9961,GO
897452,0.9966,GO
897453,0.9969,GO
897454,0.9974,GO
897455,0.9981,GO
897456,0.9994,GO
897457,1.0017,GO
897458,1.0040,GO
897459,1.0066,GO
897460,1.0094,GO
897461,1.0125,GO
897462,1.0156,GO
897463,1.0186,GO
897464,1.0217,GO
897465,1.0245,GO
897466,1.0276,GO
897467,1.0309,GO
897468,1.0342,GO
897469,1.0378,GO
897470,1.0414,GO
897471,1.0452,GO
897472,1.0491,GO
897473,1.0529,GO
897474,1.0563,GO
897475,1.0598,GO
897476,1.0632,GO
897477,1.0665,GO
897478,1.0698,GO
897479,1.0732,GO
897480,1.0762,GO
897481,1.0793,GO
897482,1.0826,GO
897483,1.0860,GO
897484,1.0890,GO
897485,1.0924,GO
897486,1.0954,GO
897487,1.0988,GO
897488,1.1021,GO
897489,1.1054,GO
897490,1.1087,GO
897491,1.1121,GO
897492,1.1154,GO
897493,1.1185,GO
897494,1.1223,GO
897495,1.1264,GO
897496,1.1302,GO
897497,1.1343,GO
897498,1.1384,GO
897499,1.1430,GO
897500,1.1482,GO
897501,1.1520,GO
897502,1.1556,GO
897503,1.1587,GO
897504,1.1617,GO
897505,1.1645,GO
897506,1.1674,GO
897507,1.1699,GO
897508,1.1722,GO
897509,1.1743,GO
897510,1.1758,GO
897511,1.1773,GO
897512,1.1786,GO
897513,1.1796,GO
897514,1.1804,GO
897515,1.1804,GO
897516,1.1799,GO
897517,1.1791,GO
897518,1.1784,GO
897519,1.1776,GO
897520,1.1763,GO
897521,1.1738,GO
897522,1.1712,GO
897523,1.1684,GO
897524,1.1653,GO
897525,1.1622,GO
897526,1.1589,GO
897527,1.1553,GO
897528,1.1520,GO
897529,1.1489,GO
897530,1.1456,GO
897531,1.1423,GO
897532,1.1387,GO
897533,1.1351,GO
897534,1.1315,GO
897535,1.1277,GO
897536,1.1236,GO
897537,1.1195,GO
897538,1.1159,GO
897539,1.1126,GO
897540,1.1092,GO
897541,1.1059,GO
897542,1.1026,GO
897543,1.0993,GO
897544,1.0957,GO
897545,1.0921,GO
897546,1.0888,GO
897547,1.0857,GO
897548,1.0824,GO
897549,1.0790,GO
897550,1.0757,GO
897551,1.0724,GO
897552,1.0688,GO
897553,1.0652,GO
897554,1.0616,GO
897555,1.0580,GO
897556,1.0550,GO
897557,1.0516,GO
897558,1.0491,GO
897559,1.0470,GO
897560,1.0440,GO
897561,1.0399,GO
897562,1.0360,GO
897563,1.0322,GO
897564,1.0284,GO
897565,1.0243,GO
897566,1.0199,GO
897567,1.0163,GO
897568,1.0138,GO
897569,1.0115,GO
897570,1.0094,GO
897571,1.0074,GO
897572,1.0048,GO
897573,1.0025,GO
897574,1.0004,GO
897575,0.9987,GO
897576,0.9969,GO
897577,0.9953,GO
897578,0.9943,GO
897579,0.9938,GO
897580,0.9938,GO
897581,0.9940,GO
897582,0.9946,GO
897583,0.9948,GO
897584,0.9951,GO
897585,0.9961,GO
897586,0.9976,GO
897587,0.9999,GO
897588,1.0022,GO
897589,1.0048,GO
897590,1.0079,GO
897591,1.0115,GO
897592,1.0148,GO
897593,1.0181,GO
897594,1.0214,GO
897595,1.0248,GO
897596,1.0281,GO
897597,1.0317,GO
897598,1.0350,GO
897599,1.0386,GO
897600,1.0424,GO
897601,1.0463,GO
897602,1.0506,GO
897603,1.0547,GO
897604,1.0588,GO
897605,1.0624,GO
897606,1.0660,GO
897607,1.0693,GO
897608,1.0732,GO
897609,1.0767,GO
897610,1.0803,GO
897611,1.0839,GO
897612,1.0875,GO
897613,1.0908,GO
897614,1.0944,GO
897615,1.0980,GO
897616,1.1013,GO
897617,1.1049,GO
897618,1.1082,GO
897619,1.1116,GO
897620,1.1146,GO
897621,1.1174,GO
897622,1.1203,GO
897623,1.1218,GO
897624,1.1251,GO
897625,1.1287,GO
897626,1.1323,GO
897627,1.1361,GO
897628,1.1397,GO
897629,1.1441,GO
897630,1.1484,GO
897631,1.1523,GO
897632,1.1553,GO
897633,1.1576,GO
897634,1.1599,GO
897635,1.1622,GO
897636,1.1648,GO
897637,1.1671,GO
897638,1.1694,GO
897639,1.1709,GO
897640,1.1725,GO
897641,1.1732,GO
897642,1.1738,GO
897643,1.1740,GO
897644,1.1740,GO
897645,1.1738,GO
897646,1.1732,GO
897647,1.1727,GO
897648,1.1720,GO
897649,1.1712,GO
897650,1.1694,GO
897651,1.1674,GO
897652,1.1648,GO
897653,1.1620,GO
897654,1.1589,GO
897655,1.1553,GO
897656,1.1523,GO
897657,1.1494,GO
897658,1.1466,GO
897659,1.1438,GO
897660,1.1407,GO
897661,1.1377,GO
897662,1.1343,GO
897663,1.1310,GO
897664,1.1277,GO
897665,1.1238,GO
897666,1.1200,GO
897667,1.1159,GO
897668,1.1116,GO
897669,1.1077,GO
897670,1.1041,GO
897671,1.1005,GO
897672,1.0970,GO
897673,1.0934,GO
897674,1.0898,GO
897675,1.0862,GO
897676,1.0826,GO
897677,1.0790,GO
897678,1.0755,GO
897679,1.0721,GO
897680,1.0688,GO
897681,1.0657,GO
897682,1.0624,GO
897683,1.0593,GO
897684,1.0565,GO
897685,1.0537,GO
897686,1.0514,GO
897687,1.0478,GO
897688,1.0440,GO
897689,1.0404,GO
897690,1.0365,GO
897691,1.0327,GO
897692,1.0278,GO
897693,1.0235,GO
897694,1.0196,GO
897695,1.0163,GO
897696,1.0130,GO
897697,1.0099,GO
897698,1.0068,GO
897699,1.0038,GO
897700,1.0012,GO
897701,0.9987,GO
897702,0.9961,GO
897703,0.9940,GO
897704,0.9925,GO
897705,0.9915,GO
897706,0.9910,GO
897707,0.9907,GO
897708,0.9912,GO
897709,0.9917,GO
897710,0.9928,GO
897711,0.9946,GO
897712,0.9964,GO
897713,0.9981,GO
897714,1.0010,GO
897715,1.0038,GO
897716,1.0068,GO
897717,1.0104,GO
897718,1.0140,GO
897719,1.0173,GO
897720,1.0204,GO
897721,1.0232,GO
897722,1.0263,GO
897723,1.0296,GO
897724,1.0327,GO
897725,1.0363,GO
897726,1.0396,GO
897727,1.0432,GO
897728,1.0468,GO
897729,1.0506,GO
897730,1.0542,GO
897731,1.0578,GO
897732,1.0611,GO
897733,1.0647,GO
897734,1.0685,GO
897735,1.0721,GO
897736,1.0757,GO
897737,1.0796,GO
897738,1.0831,GO
897739,1.0867,GO
897740,1.0903,GO
897741,1.0936,GO
897742,1.0970,GO
897743,1.1000,GO
897744,1.1034,GO
897745,1.1064,GO
897746,1.1098,GO
897747,1.1128,GO
897748,1.1162,GO
897749,1.1190,GO
897750,1.1218,GO
897751,1.1256,GO
897752,1.1297,GO
897753,1.1338,GO
897754,1.1379,GO
897755,1.1423,GO
897756,1.1474,GO
897757,1.1520,GO
897758,1.1558,GO
897759,1.1592,GO
897760,1.1625,GO
897761,1.1658,GO
897762,1.1692,GO
897763,1.1720,GO
897764,1.1748,GO
897765,1.1773,GO
897766,1.1794,GO
897767,1.1812,GO
897768,1.1827,GO
897769,1.1835,GO
897770,1.1843,GO
897771,1.1845,GO
897772,1.1840,GO
897773,1.1835,GO
897774,1.1827,GO
897775,1.1814,GO
897776,1.1802,GO
897777,1.1786,GO
897778,1.1761,GO
897779,1.1735,GO
897780,1.1709,GO
897781,1.1679,GO
897782,1.1648,GO
897783,1.1617,GO
897784,1.1587,GO
897785,1.1553,GO
897786,1.1520,GO
897787,1.1487,GO
897788,1.1453,GO
897789,1.1420,GO
897790,1.1382,GO
897791,1.1346,GO
897792,1.1305,GO
897793,1.1267,GO
897794,1.1231,GO
897795,1.1197,GO
897796,1.1164,GO
897797,1.1131,GO
897798,1.1098,GO
897799,1.1064,GO
897800,1.1031,GO
897801,1.0995,GO
897802,1.0962,GO
897803,1.0931,GO
897804,1.0898,GO
897805,1.0865,GO
897806,1.0834,GO
897807,1.0803,GO
897808,1.0775,GO
897809,1.0744,GO
897810,1.0714,GO
897811,1.0680,GO
897812,1.0650,GO
897813,1.0619,GO
897814,1.0586,GO
897815,1.0542,GO
897816,1.0501,GO
897817,1.0460,GO
897818,1.0419,GO
897819,1.0376,GO
897820,1.0332,GO
897821,1.0291,GO
897822,1.0255,GO
897823,1.0220,GO
897824,1.0186,GO
897825,1.0153,GO
897826,1.0122,GO
897827,1.0094,GO
897828,1.0068,GO
897829,1.0048,GO
897830,1.0035,GO
897831,1.0028,GO
897832,1.0022,GO
897833,1.0020,GO
897834,1.0020,GO
897835,1.0022,GO
897836,1.0030,GO
897837,1.0038,GO
897838,1.0048,GO
897839,1.0061,GO
897840,1.0079,GO
897841,1.0097,GO
897842,1.0120,GO
897843,1.0148,GO
897844,1.0173,GO
897845,1.0202,GO
897846,1.0230,GO
897847,1.0260,GO
897848,1.0294,GO
897849,1.0327,GO
897850,1.0358,GO
897851,1.0391,GO
897852,1.0422,GO
897853,1.0458,GO
897854,1.0493,GO
897855,1.0532,GO
897856,1.0570,GO
897857,1.0614,GO
897858,1.0652,GO
897859,1.0685,GO
897860,1.0719,GO
897861,1.0749,GO
897862,1.0780,GO
897863,1.0816,GO
897864,1.0849,GO
897865,1.0880,GO
897866,1.0911,GO
897867,1.0944,GO
897868,1.0977,GO
897869,1.1011,GO
897870,1.1044,GO
897871,1.1075,GO
897872,1.1105,GO
897873,1.1136,GO
897874,1.1169,GO
897875,1.1200,GO
897876,1.1231,GO
897877,1.1261,GO
897878,1.1295,GO
897879,1.1336,GO
897880,1.1374,GO
897881,1.1412,GO
897882,1.1451,GO
897883,1.1492,GO
897884,1.1535,GO
897885,1.1571,GO
897886,1.1607,GO
897887,1.1640,GO
897888,1.1671,GO
897889,1.1702,GO
897890,1.1732,GO
897891,1.1758,GO
897892,1.1784,GO
897893,1.1804,GO
897894,1.1820,GO
897895,1.1830,GO
897896,1.1835,GO
897897,1.1840,GO
897898,1.1840,GO
897899,1.1840,GO
897900,1.1835,GO
897901,1.1830,GO
897902,1.1820,GO
897903,1.1804,GO
897904,1.1784,GO
897905,1.1763,GO
897906,1.1738,GO
897907,1.1715,GO
897908,1.1686,GO
897909,1.1656,GO
897910,1.1622,GO
897911,1.1592,GO
897912,1.1558,GO
897913,1.1525,GO
897914,1.1492,GO
897915,1.1459,GO
897916,1.1423,GO
897917,1.1389,GO
897918,1.1354,GO
897919,1.1318,GO
897920,1.1279,GO
897921,1.1236,GO
897922,1.1197,GO
897923,1.1162,GO
897924,1.1128,GO
897925,1.1098,GO
897926,1.1064,GO
897927,1.1028,GO
897928,1.0993,GO
897929,1.0959,GO
897930,1.0924,GO
897931,1.0890,GO
897932,1.0857,GO
897933,1.0824,GO
897934,1.0788,GO
897935,1.0755,GO
897936,1.0721,GO
897937,1.0688,GO
897938,1.0655,GO
897939,1.0624,GO
897940,1.0591,GO
897941,1.0563,GO
897942,1.0529,GO
897943,1.0491,GO
897944,1.0452,GO
897945,1.0414,GO
897946,1.0376,GO
897947,1.0337,GO
897948,1.0299,GO
897949,1.0258,GO
897950,1.0212,GO
897951,1.0176,GO
897952,1.0143,GO
897953,1.0112,GO
897954,1.0081,GO
897955,1.0056,GO
897956,1.0033,GO
897957,1.0010,GO
897958,0.9994,GO
897959,0.9984,GO
897960,0.9979,GO
897961,0.9974,GO
897962,0.9971,GO
897963,0.9974,GO
897964,0.9974,GO
897965,0.9976,GO
897966,0.9981,GO
897967,0.9989,GO
897968,0.9997,GO
897969,1.0007,GO
897970,1.0030,GO
897971,1.0053,GO
897972,1.0084,GO
897973,1.0120,GO
897974,1.0153,GO
897975,1.0184,GO
897976,1.0217,GO
897977,1.0248,GO
897978,1.0284,GO
897979,1.0317,GO
897980,1.0350,GO
897981,1.0386,GO
897982,1.0422,GO
897983,1.0455,GO
897984,1.0491,GO
897985,1.0529,GO
897986,1.0568,GO
897987,1.0606,GO
897988,1.0644,GO
897989,1.0680,GO
897990,1.0714,GO
897991,1.0747,GO
897992,1.0783,GO
897993,1.0819,GO
897994,1.0854,GO
897995,1.0890,GO
897996,1.0926,GO
897997,1.0959,GO
897998,1.0993,GO
897999,1.1026,GO
898000,1.1059,GO
898001,1.1092,GO
898002,1.1126,GO
898003,1.1156,GO
898004,1.1187,GO
898005,1.1215,GO
898006,1.1246,GO
898007,1.1284,GO
898008,1.1323,GO
898009,1.1361,GO
898010,1.1397,GO
898011,1.1436,GO
898012,1.1471,GO
898013,1.1515,GO
898014,1.1564,GO
898015,1.1602,GO
898016,1.1633,GO
898017,1.1663,GO
898018,1.1692,GO
898019,1.1720,GO
898020,1.1745,GO
898021,1.1766,GO
898022,1.1779,GO
898023,1.1786,GO
898024,1.1789,GO
898025,1.1791,GO
898026,1.1791,GO
898027,1.1789,GO
898028,1.1784,GO
898029,1.1776,GO
898030,1.1768,GO
898031,1.1763,GO
898032,1.1753,GO
898033,1.1738,GO
898034,1.1709,GO
898035,1.1684,GO
898036,1.1653,GO
898037,1.1617,GO
898038,1.1587,GO
898039,1.1558,GO
898040,1.1530,GO
898041,1.1500,GO
898042,1.1466,GO
898043,1.1436,GO
898044,1.1400,GO
898045,1.1364,GO
898046,1.1328,GO
898047,1.1295,GO
898048,1.1259,GO
898049,1.1223,GO
898050,1.1185,GO
898051,1.1141,GO
898052,1.1100,GO
898053,1.1062,GO
898054,1.1028,GO
898055,1.0995,GO
898056,1.0962,GO
898057,1.0926,GO
898058,1.0890,GO
898059,1.0857,GO
898060,1.0821,GO
898061,1.0788,GO
898062,1.0755,GO
898063,1.0724,GO
898064,1.0691,GO
898065,1.0660,GO
898066,1.0629,GO
898067,1.0598,GO
898068,1.0570,GO
898069,1.0542,GO
898070,1.0504,GO
898071,1.0465,GO
898072,1.0427,GO
898073,1.0386,GO
898074,1.0340,GO
898075,1.0291,GO
898076,1.0255,GO
