Version,1
Sampling cycle,1000us
Out count,1
Data count,6169
First index,11684

,OUT01
Display unit,0.0001mm
Upper limit,5.0000mm
Lower limit,-5.0000mm

Trigger count,OUT01(mm),
13974,-0.1016,GO
13975,-0.1147,GO
13976,-0.1254,GO
13977,-0.1347,GO
13978,-0.1416,GO
13979,-0.1469,GO
13980,-0.1528,GO
13981,-0.1592,GO
13982,-0.1672,GO
13983,-0.1766,GO
13984,-0.1871,GO
13985,-0.1961,GO
13986,-0.2030,GO
13987,-0.2629,GO
13988,-0.3103,GO
13989,-0.3512,GO
13990,-0.3863,GO
13991,-0.3581,GO
13992,-0.3369,GO
13993,-0.3205,GO
13994,-0.3077,GO
13995,-0.3036,GO
13996,-0.3046,GO
13997,-0.3080,GO
13998,-0.3156,GO
13999,-0.3244,GO
14000,-0.3341,GO
14001,-0.3453,GO
14002,-0.3576,GO
14003,-0.3709,GO
14004,-0.3840,GO
14005,-0.3953,GO
14006,-0.4303,GO
14007,-0.4552,GO
14008,-0.4744,GO
14009,-0.4872,GO
14010,-0.4652,GO
14011,-0.4413,GO
14012,-0.4119,GO
14013,-0.3804,GO
14014,-0.3494,GO
14015,-0.3195,GO
14016,-0.2924,GO
14017,-0.2665,GO
14018,-0.2414,GO
14019,-0.2181,GO
14020,-0.1933,GO
14021,-0.1679,GO
14022,-0.1446,GO
14023,-0.1226,GO
14024,-0.1009,GO
14025,-0.0842,GO
14026,-0.0696,GO
14027,-0.0643,GO
14028,-0.0696,GO
14029,-0.0801,GO
14030,-0.0963,GO
14031,-0.1108,GO
14032,-0.1244,GO
14033,-0.1367,GO
14034,-0.1477,GO
14035,-0.1569,GO
14036,-0.1654,GO
14037,-0.1736,GO
14038,-0.1818,GO
14039,-0.1907,GO
14040,-0.1992,GO
14041,-0.2043,GO
14042,-0.2143,GO
14043,-0.2504,GO
14044,-0.2903,GO
14045,-0.3261,GO
14046,-0.3500,GO
14047,-0.3407,GO
14048,-0.3251,GO
14049,-0.3149,GO
14050,-0.3108,GO
14051,-0.3116,GO
14052,-0.3169,GO
14053,-0.3246,GO
14054,-0.3328,GO
14055,-0.3420,GO
14056,-0.3502,GO
14057,-0.3584,GO
14058,-0.3676,GO
14059,-0.3789,GO
14060,-0.3901,GO
14061,-0.3820,GO
14062,-0.4227,GO
14063,-0.4500,GO
14064,-0.4739,GO
14065,-0.5110,GO
14066,-0.4887,GO
14067,-0.4682,GO
14068,-0.4416,GO
14069,-0.4096,GO
14070,-0.3758,GO
14071,-0.3407,GO
14072,-0.3054,GO
14073,-0.2729,GO
14074,-0.2432,GO
14075,-0.2163,GO
14076,-0.1920,GO
14077,-0.1677,GO
14078,-0.1434,GO
14079,-0.1236,GO
14080,-0.0993,GO
14081,-0.0809,GO
14082,-0.0689,GO
14083,-0.0586,GO
14084,-0.0625,GO
14085,-0.0712,GO
14086,-0.0819,GO
14087,-0.0960,GO
14088,-0.1093,GO
14089,-0.1219,GO
14090,-0.1349,GO
14091,-0.1469,GO
14092,-0.1574,GO
14093,-0.1667,GO
14094,-0.1751,GO
14095,-0.1828,GO
14096,-0.1905,GO
14097,-0.1966,GO
14098,-0.1964,GO
14099,-0.2550,GO
14100,-0.3034,GO
14101,-0.3436,GO
14102,-0.3843,GO
14103,-0.3592,GO
14104,-0.3377,GO
14105,-0.3226,GO
14106,-0.3113,GO
14107,-0.3049,GO
14108,-0.3052,GO
14109,-0.3090,GO
14110,-0.3156,GO
14111,-0.3246,GO
14112,-0.3343,GO
14113,-0.3438,GO
14114,-0.3533,GO
14115,-0.3635,GO
14116,-0.3756,GO
14117,-0.3868,GO
14118,-0.4283,GO
14119,-0.4521,GO
14120,-0.4703,GO
14121,-0.4828,GO
14122,-0.4570,GO
14123,-0.4388,GO
14124,-0.4168,GO
14125,-0.3904,GO
14126,-0.3617,GO
14127,-0.3305,GO
14128,-0.2970,GO
14129,-0.2647,GO
14130,-0.2340,GO
14131,-0.2051,GO
14132,-0.1779,GO
14133,-0.1536,GO
14134,-0.1334,GO
14135,-0.1103,GO
14136,-0.0947,GO
14137,-0.0809,GO
14138,-0.0745,GO
14139,-0.0804,GO
14140,-0.0873,GO
14141,-0.0988,GO
14142,-0.1075,GO
14143,-0.1160,GO
14144,-0.1249,GO
14145,-0.1354,GO
14146,-0.1464,GO
14147,-0.1587,GO
14148,-0.1705,GO
14149,-0.1818,GO
14150,-0.1925,GO
14151,-0.2022,GO
14152,-0.2112,GO
14153,-0.2163,GO
14154,-0.2775,GO
14155,-0.3277,GO
14156,-0.3702,GO
14157,-0.4076,GO
14158,-0.3789,GO
14159,-0.3551,GO
14160,-0.3364,GO
14161,-0.3223,GO
14162,-0.3167,GO
14163,-0.3159,GO
14164,-0.3187,GO
14165,-0.3269,GO
14166,-0.3379,GO
14167,-0.3510,GO
14168,-0.3643,GO
14169,-0.3766,GO
14170,-0.3878,GO
14171,-0.3986,GO
14172,-0.4086,GO
14173,-0.4137,GO
14174,-0.4536,GO
14175,-0.4767,GO
14176,-0.4951,GO
14177,-0.5097,GO
14178,-0.4795,GO
14179,-0.4575,GO
14180,-0.4319,GO
14181,-0.4068,GO
14182,-0.3812,GO
14183,-0.3538,GO
14184,-0.3236,GO
14185,-0.2903,GO
14186,-0.2563,GO
14187,-0.2227,GO
14188,-0.1910,GO
14189,-0.1620,GO
14190,-0.1352,GO
14191,-0.1093,GO
14192,-0.0860,GO
14193,-0.0653,GO
14194,-0.0422,GO
14195,-0.0269,GO
14196,-0.0138,GO
14197,-0.0069,GO
14198,-0.0143,GO
14199,-0.0233,GO
14200,-0.0371,GO
14201,-0.0512,GO
14202,-0.0635,GO
14203,-0.0755,GO
14204,-0.0881,GO
14205,-0.0998,GO
14206,-0.1101,GO
14207,-0.1193,GO
14208,-0.1280,GO
14209,-0.1364,GO
14210,-0.1441,GO
14211,-0.1510,GO
14212,-0.1541,GO
14213,-0.2153,GO
14214,-0.2627,GO
14215,-0.3057,GO
14216,-0.3456,GO
14217,-0.3200,GO
14218,-0.3021,GO
14219,-0.2852,GO
14220,-0.2716,GO
14221,-0.2629,GO
14222,-0.2596,GO
14223,-0.2598,GO
14224,-0.2644,GO
14225,-0.2732,GO
14226,-0.2839,GO
14227,-0.2962,GO
14228,-0.3082,GO
14229,-0.3203,GO
14230,-0.3331,GO
14231,-0.3446,GO
14232,-0.3149,GO
14233,-0.3395,GO
14234,-0.3584,GO
14235,-0.3707,GO
14236,-0.4142,GO
14237,-0.3937,GO
14238,-0.3694,GO
14239,-0.3438,GO
14240,-0.3180,GO
14241,-0.2911,GO
14242,-0.2621,GO
14243,-0.2332,GO
14244,-0.2033,GO
14245,-0.1756,GO
14246,-0.1536,GO
14247,-0.1293,GO
14248,-0.1132,GO
14249,-0.0986,GO
14250,-0.0870,GO
14251,-0.0881,GO
14252,-0.0922,GO
14253,-0.1021,GO
14254,-0.1144,GO
14255,-0.1254,GO
14256,-0.1359,GO
14257,-0.1467,GO
14258,-0.1567,GO
14259,-0.1669,GO
14260,-0.1779,GO
14261,-0.1894,GO
14262,-0.2012,GO
14263,-0.2127,GO
14264,-0.2225,GO
14265,-0.2291,GO
14266,-0.2355,GO
14267,-0.2834,GO
14268,-0.3297,GO
14269,-0.3717,GO
14270,-0.4045,GO
14271,-0.3863,GO
14272,-0.3656,GO
14273,-0.3489,GO
14274,-0.3387,GO
14275,-0.3354,GO
14276,-0.3361,GO
14277,-0.3392,GO
14278,-0.3456,GO
14279,-0.3548,GO
14280,-0.3663,GO
14281,-0.3791,GO
14282,-0.3924,GO
14283,-0.4060,GO
14284,-0.4183,GO
14285,-0.4265,GO
14286,-0.4682,GO
14287,-0.4936,GO
14288,-0.5151,GO
14289,-0.5327,GO
14290,-0.5069,GO
14291,-0.4864,GO
14292,-0.4613,GO
14293,-0.4342,GO
14294,-0.4076,GO
14295,-0.3814,GO
14296,-0.3558,GO
14297,-0.3264,GO
14298,-0.2972,GO
14299,-0.2655,GO
14300,-0.2324,GO
14301,-0.1997,GO
14302,-0.1690,GO
14303,-0.1459,GO
14304,-0.1208,GO
14305,-0.1039,GO
14306,-0.0916,GO
14307,-0.0827,GO
14308,-0.0863,GO
14309,-0.0965,GO
14310,-0.1075,GO
14311,-0.1206,GO
14312,-0.1326,GO
14313,-0.1421,GO
14314,-0.1526,GO
14315,-0.1623,GO
14316,-0.1723,GO
14317,-0.1833,GO
14318,-0.1948,GO
14319,-0.2071,GO
14320,-0.2186,GO
14321,-0.2235,GO
14322,-0.2898,GO
14323,-0.3479,GO
14324,-0.3960,GO
14325,-0.4424,GO
14326,-0.4204,GO
14327,-0.3965,GO
14328,-0.3766,GO
14329,-0.3576,GO
14330,-0.3425,GO
14331,-0.3333,GO
14332,-0.3292,GO
14333,-0.3297,GO
14334,-0.3331,GO
14335,-0.3389,GO
14336,-0.3482,GO
14337,-0.3594,GO
14338,-0.3725,GO
14339,-0.3863,GO
14340,-0.4001,GO
14341,-0.4137,GO
14342,-0.4234,GO
14343,-0.4467,GO
14344,-0.4631,GO
14345,-0.4751,GO
14346,-0.4823,GO
14347,-0.4652,GO
14348,-0.4442,GO
14349,-0.4173,GO
14350,-0.3881,GO
14351,-0.3587,GO
14352,-0.3308,GO
14353,-0.3028,GO
14354,-0.2752,GO
14355,-0.2478,GO
14356,-0.2184,GO
14357,-0.1879,GO
14358,-0.1569,GO
14359,-0.1252,GO
14360,-0.0975,GO
14361,-0.0730,GO
14362,-0.0502,GO
14363,-0.0376,GO
14364,-0.0266,GO
14365,-0.0212,GO
14366,-0.0218,GO
14367,-0.0282,GO
14368,-0.0399,GO
14369,-0.0545,GO
14370,-0.0704,GO
14371,-0.0801,GO
14372,-0.0891,GO
14373,-0.0963,GO
14374,-0.1052,GO
14375,-0.1142,GO
14376,-0.1242,GO
14377,-0.1352,GO
14378,-0.1459,GO
14379,-0.1541,GO
14380,-0.1618,GO
14381,-0.2189,GO
14382,-0.2650,GO
14383,-0.3064,GO
14384,-0.3402,GO
14385,-0.3164,GO
14386,-0.2964,GO
14387,-0.2790,GO
14388,-0.2650,GO
14389,-0.2570,GO
14390,-0.2532,GO
14391,-0.2534,GO
14392,-0.2580,GO
14393,-0.2644,GO
14394,-0.2737,GO
14395,-0.2847,GO
14396,-0.2962,GO
14397,-0.3077,GO
14398,-0.3190,GO
14399,-0.3282,GO
14400,-0.3284,GO
14401,-0.4383,GO
14402,-0.5399,GO
14403,-0.6333,GO
14404,-0.7250,GO
14405,-0.6968,GO
14406,-0.6684,GO
14407,-0.6418,GO
14408,-0.6170,GO
14409,-0.5924,GO
14410,-0.5673,GO
14411,-0.5404,GO
14412,-0.5130,GO
14413,-0.4846,GO
14414,-0.4547,GO
14415,-0.4232,GO
14416,-0.3904,GO
14417,-0.3581,GO
14418,-0.3279,GO
14419,-0.2998,GO
14420,-0.2744,GO
14421,-0.2522,GO
14422,-0.2332,GO
14423,-0.2094,GO
14424,-0.1938,GO
14425,-0.1805,GO
14426,-0.1723,GO
14427,-0.1772,GO
14428,-0.1851,GO
14429,-0.1976,GO
14430,-0.2107,GO
14431,-0.2250,GO
14432,-0.2368,GO
14433,-0.2493,GO
14434,-0.2619,GO
14435,-0.2737,GO
14436,-0.2847,GO
14437,-0.2947,GO
14438,-0.3034,GO
14439,-0.3110,GO
14440,-0.3167,GO
14441,-0.3185,GO
14442,-0.3533,GO
14443,-0.3965,GO
14444,-0.4372,GO
14445,-0.4754,GO
14446,-0.4741,GO
14447,-0.4595,GO
14448,-0.4439,GO
14449,-0.4306,GO
14450,-0.4211,GO
14451,-0.4152,GO
14452,-0.4140,GO
14453,-0.4168,GO
14454,-0.4234,GO
14455,-0.4326,GO
14456,-0.4426,GO
14457,-0.4524,GO
14458,-0.4613,GO
14459,-0.4700,GO
14460,-0.4795,GO
14461,-0.4890,GO
14462,-0.5012,GO
14463,-0.5230,GO
14464,-0.5404,GO
14465,-0.5501,GO
14466,-0.5478,GO
14467,-0.5266,GO
14468,-0.5010,GO
14469,-0.4736,GO
14470,-0.4465,GO
14471,-0.4175,GO
14472,-0.3871,GO
14473,-0.3558,GO
14474,-0.3241,GO
14475,-0.2947,GO
14476,-0.2665,GO
14477,-0.2419,GO
14478,-0.2220,GO
14479,-0.1994,GO
14480,-0.1851,GO
14481,-0.1738,GO
14482,-0.1659,GO
14483,-0.1656,GO
14484,-0.1710,GO
14485,-0.1805,GO
14486,-0.1910,GO
14487,-0.2058,GO
14488,-0.2158,GO
14489,-0.2255,GO
14490,-0.2368,GO
14491,-0.2481,GO
14492,-0.2591,GO
14493,-0.2701,GO
14494,-0.2806,GO
14495,-0.2903,GO
14496,-0.2977,GO
14497,-0.3156,GO
14498,-0.3750,GO
14499,-0.4216,GO
14500,-0.4618,GO
14501,-0.4831,GO
14502,-0.4562,GO
14503,-0.4365,GO
14504,-0.4201,GO
14505,-0.4088,GO
14506,-0.3994,GO
14507,-0.3960,GO
14508,-0.3968,GO
14509,-0.4012,GO
14510,-0.4109,GO
14511,-0.4214,GO
14512,-0.4329,GO
14513,-0.4444,GO
14514,-0.4547,GO
14515,-0.4641,GO
14516,-0.4733,GO
14517,-0.4815,GO
14518,-0.4849,GO
14519,-0.5069,GO
14520,-0.5240,GO
14521,-0.5361,GO
14522,-0.5448,GO
14523,-0.5253,GO
14524,-0.5023,GO
14525,-0.4754,GO
14526,-0.4488,GO
14527,-0.4227,GO
14528,-0.3948,GO
14529,-0.3653,GO
14530,-0.3341,GO
14531,-0.3013,GO
14532,-0.2688,GO
14533,-0.2406,GO
14534,-0.2171,GO
14535,-0.1920,GO
14536,-0.1784,GO
14537,-0.1654,GO
14538,-0.1574,GO
14539,-0.1587,GO
14540,-0.1649,GO
14541,-0.1774,GO
14542,-0.1910,GO
14543,-0.2081,GO
14544,-0.2186,GO
14545,-0.2291,GO
14546,-0.2396,GO
14547,-0.2499,GO
14548,-0.2611,GO
14549,-0.2724,GO
14550,-0.2836,GO
14551,-0.2934,GO
14552,-0.3008,GO
14553,-0.3113,GO
14554,-0.3666,GO
14555,-0.4096,GO
14556,-0.4465,GO
14557,-0.4762,GO
14558,-0.4536,GO
14559,-0.4383,GO
14560,-0.4255,GO
14561,-0.4137,GO
14562,-0.4058,GO
14563,-0.4014,GO
14564,-0.3996,GO
14565,-0.3994,GO
14566,-0.4024,GO
14567,-0.4083,GO
14568,-0.4175,GO
14569,-0.4293,GO
14570,-0.4419,GO
14571,-0.4544,GO
14572,-0.4667,GO
14573,-0.4759,GO
14574,-0.5207,GO
14575,-0.5404,GO
14576,-0.5553,GO
14577,-0.5650,GO
14578,-0.5281,GO
14579,-0.5059,GO
14580,-0.4787,GO
14581,-0.4493,GO
14582,-0.4221,GO
14583,-0.3963,GO
14584,-0.3707,GO
14585,-0.3446,GO
14586,-0.3169,GO
14587,-0.2872,GO
14588,-0.2560,GO
14589,-0.2245,GO
14590,-0.1938,GO
14591,-0.1641,GO
14592,-0.1362,GO
14593,-0.1096,GO
14594,-0.0837,GO
14595,-0.0586,GO
14596,-0.0330,GO
14597,-0.0069,GO
14598,0.0195,GO
14599,0.0471,GO
14600,0.0740,GO
14601,0.1004,GO
14602,0.1262,GO
14603,0.1510,GO
14604,0.1759,GO
14605,0.2033,GO
14606,0.2317,GO
14607,0.2627,GO
14608,0.2947,GO
14609,0.3267,GO
14610,0.3584,GO
14611,0.3881,GO
14612,0.4160,GO
14613,0.4424,GO
14614,0.4675,GO
14615,0.4897,GO
14616,0.5181,GO
14617,0.5363,GO
14618,0.5491,GO
14619,0.5578,GO
14620,0.5507,GO
14621,0.5430,GO
14622,0.5317,GO
14623,0.5179,GO
14624,0.5046,GO
14625,0.4931,GO
14626,0.4805,GO
14627,0.4690,GO
14628,0.4582,GO
14629,0.4485,GO
14630,0.4403,GO
14631,0.4326,GO
14632,0.4260,GO
14633,0.4211,GO
14634,0.4116,GO
14635,0.3548,GO
14636,0.3172,GO
14637,0.2790,GO
14638,0.2496,GO
14639,0.2742,GO
14640,0.2847,GO
14641,0.2980,GO
14642,0.3098,GO
14643,0.3167,GO
14644,0.3197,GO
14645,0.3182,GO
14646,0.3133,GO
14647,0.3057,GO
14648,0.2959,GO
14649,0.2867,GO
14650,0.2780,GO
14651,0.2696,GO
14652,0.2609,GO
14653,0.2506,GO
14654,0.1851,GO
14655,0.1313,GO
14656,0.0827,GO
14657,0.0361,GO
14658,0.0358,GO
14659,0.0259,GO
14660,0.0092,GO
14661,-0.0090,GO
14662,-0.0195,GO
14663,-0.0325,GO
14664,-0.0445,GO
14665,-0.0568,GO
14666,-0.0684,GO
14667,-0.0794,GO
14668,-0.0888,GO
14669,-0.0968,GO
14670,-0.1016,GO
14671,-0.1080,GO
14672,-0.1669,GO
14673,-0.2140,GO
14674,-0.2560,GO
14675,-0.2903,GO
14676,-0.2657,GO
14677,-0.2470,GO
14678,-0.2307,GO
14679,-0.2171,GO
14680,-0.2068,GO
14681,-0.2012,GO
14682,-0.1999,GO
14683,-0.2017,GO
14684,-0.2076,GO
14685,-0.2156,GO
14686,-0.2253,GO
14687,-0.2350,GO
14688,-0.2445,GO
14689,-0.2540,GO
14690,-0.2637,GO
14691,-0.2729,GO
14692,-0.2936,GO
14693,-0.3169,GO
14694,-0.3343,GO
14695,-0.3446,GO
14696,-0.3338,GO
14697,-0.3110,GO
14698,-0.2857,GO
14699,-0.2573,GO
14700,-0.2314,GO
14701,-0.2099,GO
14702,-0.1848,GO
14703,-0.1702,GO
14704,-0.1580,GO
14705,-0.1510,GO
14706,-0.1577,GO
14707,-0.1674,GO
14708,-0.1812,GO
14709,-0.1951,GO
14710,-0.2076,GO
14711,-0.2179,GO
14712,-0.2284,GO
14713,-0.2388,GO
14714,-0.2486,GO
14715,-0.2575,GO
14716,-0.2660,GO
14717,-0.2739,GO
14718,-0.2813,GO
14719,-0.2890,GO
14720,-0.2959,GO
14721,-0.3592,GO
14722,-0.4029,GO
14723,-0.4477,GO
14724,-0.4856,GO
14725,-0.4580,GO
14726,-0.4442,GO
14727,-0.4255,GO
14728,-0.4111,GO
14729,-0.4042,GO
14730,-0.4012,GO
14731,-0.4022,GO
14732,-0.4065,GO
14733,-0.4137,GO
14734,-0.4221,GO
14735,-0.4306,GO
14736,-0.4393,GO
14737,-0.4477,GO
14738,-0.4572,GO
14739,-0.4680,GO
14740,-0.4782,GO
14741,-0.5166,GO
14742,-0.5381,GO
14743,-0.5537,GO
14744,-0.5617,GO
14745,-0.5325,GO
14746,-0.5110,GO
14747,-0.4864,GO
14748,-0.4613,GO
14749,-0.4362,GO
14750,-0.4096,GO
14751,-0.3812,GO
14752,-0.3520,GO
14753,-0.3231,GO
14754,-0.2957,GO
14755,-0.2696,GO
14756,-0.2440,GO
14757,-0.2220,GO
14758,-0.2022,GO
14759,-0.1823,GO
14760,-0.1702,GO
14761,-0.1600,GO
14762,-0.1580,GO
14763,-0.1682,GO
14764,-0.1800,GO
14765,-0.1958,GO
14766,-0.2092,GO
14767,-0.2191,GO
14768,-0.2289,GO
14769,-0.2383,GO
14770,-0.2483,GO
14771,-0.2583,GO
14772,-0.2680,GO
14773,-0.2775,GO
14774,-0.2862,GO
14775,-0.2924,GO
14776,-0.3579,GO
14777,-0.4165,GO
14778,-0.4636,GO
14779,-0.5053,GO
14780,-0.4782,GO
14781,-0.4511,GO
14782,-0.4311,GO
14783,-0.4145,GO
14784,-0.4045,GO
14785,-0.3994,GO
14786,-0.3971,GO
14787,-0.3976,GO
14788,-0.4006,GO
14789,-0.4063,GO
14790,-0.4140,GO
14791,-0.4232,GO
14792,-0.4326,GO
14793,-0.4421,GO
14794,-0.4518,GO
14795,-0.4621,GO
14796,-0.4728,GO
14797,-0.4849,GO
14798,-0.5066,GO
14799,-0.5230,GO
14800,-0.5289,GO
14801,-0.5222,GO
14802,-0.4964,GO
14803,-0.4662,GO
14804,-0.4375,GO
14805,-0.4116,GO
14806,-0.3863,GO
14807,-0.3610,GO
14808,-0.3346,GO
14809,-0.3064,GO
14810,-0.2780,GO
14811,-0.2478,GO
14812,-0.2207,GO
14813,-0.1989,GO
14814,-0.1725,GO
14815,-0.1610,GO
14816,-0.1492,GO
14817,-0.1408,GO
14818,-0.1498,GO
14819,-0.1577,GO
14820,-0.1725,GO
14821,-0.1892,GO
14822,-0.2022,GO
14823,-0.2122,GO
14824,-0.2220,GO
14825,-0.2301,GO
14826,-0.2383,GO
14827,-0.2468,GO
14828,-0.2552,GO
14829,-0.2642,GO
14830,-0.2724,GO
14831,-0.2785,GO
14832,-0.2826,GO
14833,-0.3423,GO
14834,-0.3904,GO
14835,-0.4321,GO
14836,-0.4677,GO
14837,-0.4390,GO
14838,-0.4157,GO
14839,-0.3971,GO
14840,-0.3843,GO
14841,-0.3789,GO
14842,-0.3789,GO
14843,-0.3827,GO
14844,-0.3894,GO
14845,-0.3976,GO
14846,-0.4073,GO
14847,-0.4173,GO
14848,-0.4275,GO
14849,-0.4378,GO
14850,-0.4483,GO
14851,-0.4588,GO
14852,-0.4649,GO
14853,-0.4910,GO
14854,-0.5120,GO
14855,-0.5268,GO
14856,-0.5358,GO
14857,-0.5148,GO
14858,-0.4890,GO
14859,-0.4593,GO
14860,-0.4303,GO
14861,-0.4022,GO
14862,-0.3748,GO
14863,-0.3492,GO
14864,-0.3241,GO
14865,-0.2982,GO
14866,-0.2714,GO
14867,-0.2435,GO
14868,-0.2143,GO
14869,-0.1853,GO
14870,-0.1569,GO
14871,-0.1293,GO
14872,-0.1024,GO
14873,-0.0760,GO
14874,-0.0489,GO
14875,-0.0210,GO
14876,0.0084,GO
14877,0.0397,GO
14878,0.0719,GO
14879,0.1044,GO
14880,0.1357,GO
14881,0.1651,GO
14882,0.1920,GO
14883,0.2181,GO
14884,0.2445,GO
14885,0.2711,GO
14886,0.3003,GO
14887,0.3295,GO
14888,0.3553,GO
14889,0.3837,GO
14890,0.4047,GO
14891,0.4188,GO
14892,0.4280,GO
14893,0.4285,GO
14894,0.4196,GO
14895,0.4078,GO
14896,0.3940,GO
14897,0.3771,GO
14898,0.3663,GO
14899,0.3566,GO
14900,0.3479,GO
14901,0.3400,GO
14902,0.3323,GO
14903,0.3241,GO
14904,0.3154,GO
14905,0.3064,GO
14906,0.2980,GO
14907,0.2926,GO
14908,0.2324,GO
14909,0.1848,GO
14910,0.1431,GO
14911,0.1080,GO
14912,0.1349,GO
14913,0.1554,GO
14914,0.1733,GO
14915,0.1851,GO
14916,0.1915,GO
14917,0.1935,GO
14918,0.1915,GO
14919,0.1869,GO
14920,0.1805,GO
14921,0.1731,GO
14922,0.1649,GO
14923,0.1562,GO
14924,0.1467,GO
14925,0.1362,GO
14926,0.1254,GO
14927,0.1196,GO
14928,0.0922,GO
14929,0.0689,GO
14930,0.0527,GO
14931,0.0417,GO
14932,0.0630,GO
14933,0.0906,GO
14934,0.1221,GO
14935,0.1541,GO
14936,0.1859,GO
14937,0.2166,GO
14938,0.2447,GO
14939,0.2708,GO
14940,0.2949,GO
14941,0.3180,GO
14942,0.3410,GO
14943,0.3612,GO
14944,0.3781,GO
14945,0.3986,GO
14946,0.4109,GO
14947,0.4209,GO
14948,0.4316,GO
14949,0.4278,GO
14950,0.4201,GO
14951,0.4086,GO
14952,0.3907,GO
14953,0.3740,GO
14954,0.3604,GO
14955,0.3471,GO
14956,0.3354,GO
14957,0.3246,GO
14958,0.3146,GO
14959,0.3054,GO
14960,0.2964,GO
14961,0.2895,GO
14962,0.2824,GO
14963,0.2401,GO
14964,0.1966,GO
14965,0.1574,GO
14966,0.1275,GO
14967,0.1380,GO
14968,0.1559,GO
14969,0.1723,GO
14970,0.1828,GO
14971,0.1894,GO
14972,0.1910,GO
14973,0.1884,GO
14974,0.1823,GO
14975,0.1743,GO
14976,0.1654,GO
14977,0.1567,GO
14978,0.1487,GO
14979,0.1408,GO
14980,0.1324,GO
14981,0.1231,GO
14982,0.1126,GO
14983,0.0558,GO
14984,0.0010,GO
14985,-0.0512,GO
14986,-0.1047,GO
14987,-0.1124,GO
14988,-0.1231,GO
14989,-0.1370,GO
14990,-0.1505,GO
14991,-0.1636,GO
14992,-0.1764,GO
14993,-0.1884,GO
14994,-0.1992,GO
14995,-0.2089,GO
14996,-0.2176,GO
14997,-0.2263,GO
14998,-0.2353,GO
14999,-0.2427,GO
15000,-0.2465,GO
15001,-0.3054,GO
15002,-0.3528,GO
15003,-0.3945,GO
15004,-0.4308,GO
15005,-0.4055,GO
15006,-0.3858,GO
15007,-0.3699,GO
15008,-0.3602,GO
15009,-0.3556,GO
15010,-0.3556,GO
15011,-0.3594,GO
15012,-0.3668,GO
15013,-0.3768,GO
15014,-0.3876,GO
15015,-0.3978,GO
15016,-0.4076,GO
15017,-0.4170,GO
15018,-0.4275,GO
15019,-0.4383,GO
15020,-0.4467,GO
15021,-0.4736,GO
15022,-0.4951,GO
15023,-0.5097,GO
15024,-0.5179,GO
15025,-0.4987,GO
15026,-0.4756,GO
15027,-0.4500,GO
15028,-0.4234,GO
15029,-0.3945,GO
15030,-0.3630,GO
15031,-0.3300,GO
15032,-0.2962,GO
15033,-0.2637,GO
15034,-0.2340,GO
15035,-0.2066,GO
15036,-0.1828,GO
15037,-0.1644,GO
15038,-0.1408,GO
15039,-0.1247,GO
15040,-0.1098,GO
15041,-0.0991,GO
15042,-0.1014,GO
15043,-0.1080,GO
15044,-0.1201,GO
15045,-0.1334,GO
15046,-0.1472,GO
15047,-0.1574,GO
15048,-0.1684,GO
15049,-0.1795,GO
15050,-0.1905,GO
15051,-0.2015,GO
15052,-0.2117,GO
15053,-0.2220,GO
15054,-0.2304,GO
15055,-0.2365,GO
15056,-0.2388,GO
15057,-0.2967,GO
15058,-0.3430,GO
15059,-0.3845,GO
15060,-0.4219,GO
15061,-0.3955,GO
15062,-0.3750,GO
15063,-0.3569,GO
15064,-0.3433,GO
15065,-0.3343,GO
15066,-0.3313,GO
15067,-0.3331,GO
15068,-0.3377,GO
15069,-0.3466,GO
15070,-0.3564,GO
15071,-0.3668,GO
15072,-0.3768,GO
15073,-0.3853,GO
15074,-0.3935,GO
15075,-0.4019,GO
15076,-0.4101,GO
15077,-0.4214,GO
15078,-0.4413,GO
15079,-0.4575,GO
15080,-0.4669,GO
15081,-0.4649,GO
15082,-0.4460,GO
15083,-0.4219,GO
15084,-0.3958,GO
15085,-0.3681,GO
15086,-0.3382,GO
15087,-0.3057,GO
15088,-0.2721,GO
15089,-0.2383,GO
15090,-0.2079,GO
15091,-0.1823,GO
15092,-0.1541,GO
15093,-0.1377,GO
15094,-0.1239,GO
15095,-0.1152,GO
15096,-0.1185,GO
15097,-0.1234,GO
15098,-0.1359,GO
15099,-0.1482,GO
15100,-0.1626,GO
15101,-0.1741,GO
15102,-0.1830,GO
15103,-0.1928,GO
15104,-0.2020,GO
15105,-0.2115,GO
15106,-0.2220,GO
15107,-0.2335,GO
15108,-0.2452,GO
15109,-0.2552,GO
15110,-0.2621,GO
15111,-0.3241,GO
15112,-0.3735,GO
15113,-0.4165,GO
15114,-0.4549,GO
15115,-0.4306,GO
15116,-0.4106,GO
15117,-0.3914,GO
15118,-0.3761,GO
15119,-0.3640,GO
15120,-0.3576,GO
15121,-0.3566,GO
15122,-0.3584,GO
15123,-0.3640,GO
15124,-0.3725,GO
15125,-0.3832,GO
15126,-0.3950,GO
15127,-0.4078,GO
15128,-0.4201,GO
15129,-0.4321,GO
15130,-0.4411,GO
15131,-0.4490,GO
15132,-0.4728,GO
15133,-0.4905,GO
15134,-0.5059,GO
15135,-0.5125,GO
15136,-0.4931,GO
15137,-0.4695,GO
15138,-0.4419,GO
15139,-0.4142,GO
15140,-0.3873,GO
15141,-0.3617,GO
15142,-0.3361,GO
15143,-0.3098,GO
15144,-0.2821,GO
15145,-0.2516,GO
15146,-0.2199,GO
